mode,iter,wall_ms,ipopt_ms,solver_status,timing_source
warm,0,32.6278,25.4605,Solve_Succeeded,wall_perf_counter
warm,1,33.7645,26.4132,Solve_Succeeded,wall_perf_counter
warm,2,33.3634,25.9388,Solve_Succeeded,wall_perf_counter
warm,3,33.9473,26.5799,Solve_Succeeded,wall_perf_counter
warm,4,33.7372,26.4336,Solve_Succeeded,wall_perf_counter
warm,5,34.1150,26.3902,Solve_Succeeded,wall_perf_counter
warm,6,32.9617,25.9326,Solve_Succeeded,wall_perf_counter
warm,7,32.6781,25.6541,Solve_Succeeded,wall_perf_counter
warm,8,32.3494,25.1656,Solve_Succeeded,wall_perf_counter
warm,9,32.0053,24.8256,Solve_Succeeded,wall_perf_counter
warm,10,33.0046,25.6434,Solve_Succeeded,wall_perf_counter
warm,11,32.8492,25.6312,Solve_Succeeded,wall_perf_counter
warm,12,33.2073,25.9457,Solve_Succeeded,wall_perf_counter
warm,13,33.0050,25.6131,Solve_Succeeded,wall_perf_counter
warm,14,33.1132,25.8040,Solve_Succeeded,wall_perf_counter
warm,15,32.1443,24.8398,Solve_Succeeded,wall_perf_counter
warm,16,32.3178,24.9849,Solve_Succeeded,wall_perf_counter
warm,17,32.3839,25.1189,Solve_Succeeded,wall_perf_counter
warm,18,33.6618,26.2221,Solve_Succeeded,wall_perf_counter
warm,19,34.8425,26.9944,Solve_Succeeded,wall_perf_counter
warm,20,34.9646,27.2291,Solve_Succeeded,wall_perf_counter
warm,21,34.5552,26.8184,Solve_Succeeded,wall_perf_counter
warm,22,33.7666,26.2258,Solve_Succeeded,wall_perf_counter
warm,23,34.0128,26.7568,Solve_Succeeded,wall_perf_counter
warm,24,34.6854,27.3271,Solve_Succeeded,wall_perf_counter
warm,25,32.6669,25.5409,Solve_Succeeded,wall_perf_counter
warm,26,32.6291,25.5465,Solve_Succeeded,wall_perf_counter
warm,27,33.4534,25.8562,Solve_Succeeded,wall_perf_counter
warm,28,32.7919,25.4097,Solve_Succeeded,wall_perf_counter
warm,29,31.9412,24.7748,Solve_Succeeded,wall_perf_counter
warm,30,32.8613,25.6046,Solve_Succeeded,wall_perf_counter
warm,31,32.6505,25.3695,Solve_Succeeded,wall_perf_counter
warm,32,32.3558,25.2001,Solve_Succeeded,wall_perf_counter
warm,33,32.2140,25.0564,Solve_Succeeded,wall_perf_counter
warm,34,32.0138,24.9492,Solve_Succeeded,wall_perf_counter
warm,35,32.6210,25.0436,Solve_Succeeded,wall_perf_counter
warm,36,31.7286,24.5916,Solve_Succeeded,wall_perf_counter
warm,37,32.4723,25.3807,Solve_Succeeded,wall_perf_counter
warm,38,32.3024,25.2607,Solve_Succeeded,wall_perf_counter
warm,39,32.2437,25.1768,Solve_Succeeded,wall_perf_counter
warm,40,31.9660,24.8215,Solve_Succeeded,wall_perf_counter
warm,41,31.8458,24.7744,Solve_Succeeded,wall_perf_counter
warm,42,31.7898,24.6889,Solve_Succeeded,wall_perf_counter
warm,43,32.0548,24.8563,Solve_Succeeded,wall_perf_counter
warm,44,32.7628,25.5398,Solve_Succeeded,wall_perf_counter
warm,45,31.7894,24.6530,Solve_Succeeded,wall_perf_counter
warm,46,31.6504,24.4819,Solve_Succeeded,wall_perf_counter
warm,47,32.0323,24.8947,Solve_Succeeded,wall_perf_counter
warm,48,31.7221,24.5515,Solve_Succeeded,wall_perf_counter
warm,49,33.0023,25.8685,Solve_Succeeded,wall_perf_counter
warm,50,31.6933,24.5347,Solve_Succeeded,wall_perf_counter
warm,51,31.7343,24.6125,Solve_Succeeded,wall_perf_counter
warm,52,32.1983,24.9599,Solve_Succeeded,wall_perf_counter
warm,53,34.0809,26.7850,Solve_Succeeded,wall_perf_counter
warm,54,33.3620,26.1367,Solve_Succeeded,wall_perf_counter
warm,55,32.4858,25.3961,Solve_Succeeded,wall_perf_counter
warm,56,31.8002,24.6831,Solve_Succeeded,wall_perf_counter
warm,57,33.6979,26.5959,Solve_Succeeded,wall_perf_counter
warm,58,33.8864,26.5572,Solve_Succeeded,wall_perf_counter
warm,59,32.3946,25.3173,Solve_Succeeded,wall_perf_counter
warm,60,32.4646,25.3788,Solve_Succeeded,wall_perf_counter
warm,61,32.3270,25.3416,Solve_Succeeded,wall_perf_counter
warm,62,32.4542,25.3090,Solve_Succeeded,wall_perf_counter
warm,63,32.7788,25.6347,Solve_Succeeded,wall_perf_counter
warm,64,32.2052,24.9674,Solve_Succeeded,wall_perf_counter
warm,65,33.4271,25.8037,Solve_Succeeded,wall_perf_counter
warm,66,33.1429,25.8189,Solve_Succeeded,wall_perf_counter
warm,67,32.5118,25.3595,Solve_Succeeded,wall_perf_counter
warm,68,33.1205,25.9437,Solve_Succeeded,wall_perf_counter
warm,69,32.3788,25.1752,Solve_Succeeded,wall_perf_counter
warm,70,31.9163,24.6244,Solve_Succeeded,wall_perf_counter
warm,71,32.0182,24.7699,Solve_Succeeded,wall_perf_counter
warm,72,31.8424,24.6107,Solve_Succeeded,wall_perf_counter
warm,73,31.7254,24.5659,Solve_Succeeded,wall_perf_counter
warm,74,31.7159,24.5507,Solve_Succeeded,wall_perf_counter
warm,75,32.5796,25.4156,Solve_Succeeded,wall_perf_counter
warm,76,31.4768,24.4642,Solve_Succeeded,wall_perf_counter
warm,77,31.5775,24.5103,Solve_Succeeded,wall_perf_counter
warm,78,31.5896,24.5402,Solve_Succeeded,wall_perf_counter
warm,79,31.8721,24.7733,Solve_Succeeded,wall_perf_counter
warm,80,32.8162,25.5515,Solve_Succeeded,wall_perf_counter
warm,81,32.2308,24.8215,Solve_Succeeded,wall_perf_counter
warm,82,31.8883,24.7235,Solve_Succeeded,wall_perf_counter
warm,83,32.0371,24.7626,Solve_Succeeded,wall_perf_counter
warm,84,33.1883,25.8776,Solve_Succeeded,wall_perf_counter
warm,85,32.2955,25.2129,Solve_Succeeded,wall_perf_counter
warm,86,31.7308,24.6120,Solve_Succeeded,wall_perf_counter
warm,87,31.8988,24.7224,Solve_Succeeded,wall_perf_counter
warm,88,32.5177,25.4460,Solve_Succeeded,wall_perf_counter
warm,89,32.6731,25.4756,Solve_Succeeded,wall_perf_counter
warm,90,33.1375,25.8662,Solve_Succeeded,wall_perf_counter
warm,91,33.5811,26.1805,Solve_Succeeded,wall_perf_counter
warm,92,32.6656,25.5422,Solve_Succeeded,wall_perf_counter
warm,93,31.7421,24.6567,Solve_Succeeded,wall_perf_counter
warm,94,32.1511,24.9293,Solve_Succeeded,wall_perf_counter
warm,95,31.6190,24.5776,Solve_Succeeded,wall_perf_counter
warm,96,32.4801,25.3201,Solve_Succeeded,wall_perf_counter
warm,97,32.0698,24.7803,Solve_Succeeded,wall_perf_counter
