mode,iter,wall_ms,ipopt_ms,solver_status,timing_source
cold,0,32.5316,25.5843,Solve_Succeeded,wall_perf_counter
cold,1,31.4929,24.6757,Solve_Succeeded,wall_perf_counter
cold,2,34.0501,27.0534,Solve_Succeeded,wall_perf_counter
cold,3,35.2482,27.9275,Solve_Succeeded,wall_perf_counter
cold,4,33.8609,26.8783,Solve_Succeeded,wall_perf_counter
cold,5,36.2055,28.7578,Solve_Succeeded,wall_perf_counter
cold,6,35.7573,28.0328,Solve_Succeeded,wall_perf_counter
cold,7,34.6605,26.9389,Solve_Succeeded,wall_perf_counter
cold,8,34.3456,27.0594,Solve_Succeeded,wall_perf_counter
cold,9,34.2489,26.8711,Solve_Succeeded,wall_perf_counter
cold,10,35.6910,28.2694,Solve_Succeeded,wall_perf_counter
cold,11,35.3058,27.8680,Solve_Succeeded,wall_perf_counter
cold,12,33.4721,26.4217,Solve_Succeeded,wall_perf_counter
cold,13,33.8778,26.6654,Solve_Succeeded,wall_perf_counter
cold,14,34.2854,27.0847,Solve_Succeeded,wall_perf_counter
cold,15,33.5488,25.9664,Solve_Succeeded,wall_perf_counter
cold,16,34.0733,26.8599,Solve_Succeeded,wall_perf_counter
cold,17,34.2150,26.5098,Solve_Succeeded,wall_perf_counter
cold,18,33.7562,26.3609,Solve_Succeeded,wall_perf_counter
cold,19,34.7043,26.9595,Solve_Succeeded,wall_perf_counter
cold,20,34.7043,27.1192,Solve_Succeeded,wall_perf_counter
cold,21,33.0912,25.7675,Solve_Succeeded,wall_perf_counter
cold,22,32.7083,25.5967,Solve_Succeeded,wall_perf_counter
cold,23,32.9162,25.8551,Solve_Succeeded,wall_perf_counter
cold,24,33.1360,25.7935,Solve_Succeeded,wall_perf_counter
cold,25,32.7286,25.7417,Solve_Succeeded,wall_perf_counter
cold,26,32.8960,25.7719,Solve_Succeeded,wall_perf_counter
cold,27,34.0239,26.7018,Solve_Succeeded,wall_perf_counter
cold,28,34.3212,27.0687,Solve_Succeeded,wall_perf_counter
cold,29,33.2132,26.3992,Solve_Succeeded,wall_perf_counter
cold,30,33.3015,26.4806,Solve_Succeeded,wall_perf_counter
cold,31,34.3869,27.0920,Solve_Succeeded,wall_perf_counter
cold,32,33.8213,26.8362,Solve_Succeeded,wall_perf_counter
cold,33,33.8686,27.0513,Solve_Succeeded,wall_perf_counter
cold,34,34.8354,27.5049,Solve_Succeeded,wall_perf_counter
cold,35,33.6894,26.6438,Solve_Succeeded,wall_perf_counter
cold,36,35.2575,27.8075,Solve_Succeeded,wall_perf_counter
cold,37,36.9428,28.7467,Solve_Succeeded,wall_perf_counter
cold,38,34.8550,27.2248,Solve_Succeeded,wall_perf_counter
cold,39,34.8961,27.8384,Solve_Succeeded,wall_perf_counter
cold,40,35.1067,27.6837,Solve_Succeeded,wall_perf_counter
cold,41,35.8153,28.7509,Solve_Succeeded,wall_perf_counter
cold,42,36.5587,29.0290,Solve_Succeeded,wall_perf_counter
cold,43,35.2410,27.5528,Solve_Succeeded,wall_perf_counter
cold,44,37.2120,28.8047,Solve_Succeeded,wall_perf_counter
cold,45,35.6908,28.0987,Solve_Succeeded,wall_perf_counter
cold,46,36.1744,29.1143,Solve_Succeeded,wall_perf_counter
cold,47,36.2041,28.7160,Solve_Succeeded,wall_perf_counter
cold,48,37.0869,29.0394,Solve_Succeeded,wall_perf_counter
cold,49,36.5870,28.8854,Solve_Succeeded,wall_perf_counter
cold,50,36.3537,28.7180,Solve_Succeeded,wall_perf_counter
cold,51,36.6567,29.1193,Solve_Succeeded,wall_perf_counter
cold,52,36.9128,28.9740,Solve_Succeeded,wall_perf_counter
cold,53,36.4963,28.4052,Solve_Succeeded,wall_perf_counter
cold,54,36.5932,28.9574,Solve_Succeeded,wall_perf_counter
cold,55,35.2138,27.8467,Solve_Succeeded,wall_perf_counter
cold,56,34.5107,27.4051,Solve_Succeeded,wall_perf_counter
cold,57,34.5205,27.1007,Solve_Succeeded,wall_perf_counter
cold,58,35.3624,28.2841,Solve_Succeeded,wall_perf_counter
cold,59,35.2852,27.6270,Solve_Succeeded,wall_perf_counter
cold,60,34.8423,27.0678,Solve_Succeeded,wall_perf_counter
cold,61,33.8521,26.1615,Solve_Succeeded,wall_perf_counter
cold,62,33.7102,26.4802,Solve_Succeeded,wall_perf_counter
cold,63,34.5791,27.0156,Solve_Succeeded,wall_perf_counter
cold,64,34.3876,27.0143,Solve_Succeeded,wall_perf_counter
cold,65,34.5439,27.2082,Solve_Succeeded,wall_perf_counter
cold,66,34.1373,26.8388,Solve_Succeeded,wall_perf_counter
cold,67,34.3832,27.1085,Solve_Succeeded,wall_perf_counter
cold,68,33.1967,26.0898,Solve_Succeeded,wall_perf_counter
cold,69,33.6482,26.6264,Solve_Succeeded,wall_perf_counter
cold,70,34.3066,26.9901,Solve_Succeeded,wall_perf_counter
cold,71,34.5914,27.1580,Solve_Succeeded,wall_perf_counter
cold,72,35.0144,27.3511,Solve_Succeeded,wall_perf_counter
cold,73,34.3926,26.7983,Solve_Succeeded,wall_perf_counter
cold,74,33.8429,26.5893,Solve_Succeeded,wall_perf_counter
cold,75,35.1384,27.8057,Solve_Succeeded,wall_perf_counter
cold,76,33.3135,26.2934,Solve_Succeeded,wall_perf_counter
cold,77,33.5084,26.5091,Solve_Succeeded,wall_perf_counter
cold,78,34.3035,26.6462,Solve_Succeeded,wall_perf_counter
cold,79,36.4833,28.7593,Solve_Succeeded,wall_perf_counter
cold,80,36.4944,28.7210,Solve_Succeeded,wall_perf_counter
cold,81,37.1516,29.0180,Solve_Succeeded,wall_perf_counter
cold,82,34.7249,27.1840,Solve_Succeeded,wall_perf_counter
cold,83,35.3854,27.9351,Solve_Succeeded,wall_perf_counter
cold,84,34.3816,27.0999,Solve_Succeeded,wall_perf_counter
cold,85,35.3112,28.0288,Solve_Succeeded,wall_perf_counter
cold,86,36.4184,28.6773,Solve_Succeeded,wall_perf_counter
cold,87,37.0233,28.9455,Solve_Succeeded,wall_perf_counter
cold,88,34.8382,27.3411,Solve_Succeeded,wall_perf_counter
cold,89,34.4573,26.9247,Solve_Succeeded,wall_perf_counter
cold,90,32.3598,25.4509,Solve_Succeeded,wall_perf_counter
cold,91,33.8415,26.8030,Solve_Succeeded,wall_perf_counter
cold,92,33.9408,26.7822,Solve_Succeeded,wall_perf_counter
cold,93,33.0374,25.9731,Solve_Succeeded,wall_perf_counter
cold,94,33.9699,26.7249,Solve_Succeeded,wall_perf_counter
cold,95,33.5441,26.4656,Solve_Succeeded,wall_perf_counter
cold,96,32.4243,25.5008,Solve_Succeeded,wall_perf_counter
cold,97,31.7390,24.8155,Solve_Succeeded,wall_perf_counter
cold,98,31.6680,24.7442,Solve_Succeeded,wall_perf_counter
cold,99,31.7904,24.9356,Solve_Succeeded,wall_perf_counter
cold,100,31.6221,24.7124,Solve_Succeeded,wall_perf_counter
cold,101,31.9670,24.9770,Solve_Succeeded,wall_perf_counter
cold,102,31.9068,24.8113,Solve_Succeeded,wall_perf_counter
cold,103,31.6274,24.6198,Solve_Succeeded,wall_perf_counter
cold,104,32.1373,25.2373,Solve_Succeeded,wall_perf_counter
cold,105,33.0742,26.1083,Solve_Succeeded,wall_perf_counter
cold,106,32.8196,25.7520,Solve_Succeeded,wall_perf_counter
cold,107,34.2439,26.7460,Solve_Succeeded,wall_perf_counter
cold,108,34.4986,26.8701,Solve_Succeeded,wall_perf_counter
cold,109,33.7096,26.2651,Solve_Succeeded,wall_perf_counter
cold,110,35.1443,27.7714,Solve_Succeeded,wall_perf_counter
cold,111,35.5194,27.6158,Solve_Succeeded,wall_perf_counter
cold,112,35.2535,28.0905,Solve_Succeeded,wall_perf_counter
cold,113,34.6263,27.2484,Solve_Succeeded,wall_perf_counter
cold,114,35.0637,27.4675,Solve_Succeeded,wall_perf_counter
cold,115,35.1535,27.7774,Solve_Succeeded,wall_perf_counter
cold,116,33.6219,26.4311,Solve_Succeeded,wall_perf_counter
cold,117,32.3732,25.3612,Solve_Succeeded,wall_perf_counter
cold,118,33.2117,26.3534,Solve_Succeeded,wall_perf_counter
cold,119,33.2902,25.9980,Solve_Succeeded,wall_perf_counter
cold,120,34.3096,26.7466,Solve_Succeeded,wall_perf_counter
cold,121,33.9022,26.4816,Solve_Succeeded,wall_perf_counter
cold,122,33.2880,25.9877,Solve_Succeeded,wall_perf_counter
cold,123,32.9762,26.0331,Solve_Succeeded,wall_perf_counter
cold,124,33.3762,26.2153,Solve_Succeeded,wall_perf_counter
cold,125,34.5891,27.1313,Solve_Succeeded,wall_perf_counter
cold,126,35.0566,27.5030,Solve_Succeeded,wall_perf_counter
cold,127,34.9197,27.5771,Solve_Succeeded,wall_perf_counter
cold,128,34.2250,27.0855,Solve_Succeeded,wall_perf_counter
cold,129,34.1216,27.2122,Solve_Succeeded,wall_perf_counter
cold,130,34.2918,27.1501,Solve_Succeeded,wall_perf_counter
cold,131,34.5217,27.2799,Solve_Succeeded,wall_perf_counter
cold,132,34.7690,27.4179,Solve_Succeeded,wall_perf_counter
cold,133,33.6576,26.2473,Solve_Succeeded,wall_perf_counter
cold,134,32.7014,25.6845,Solve_Succeeded,wall_perf_counter
cold,135,33.2810,25.8050,Solve_Succeeded,wall_perf_counter
cold,136,32.7529,25.7337,Solve_Succeeded,wall_perf_counter
cold,137,33.5047,26.2597,Solve_Succeeded,wall_perf_counter
cold,138,33.0981,26.0093,Solve_Succeeded,wall_perf_counter
cold,139,33.7380,26.5108,Solve_Succeeded,wall_perf_counter
cold,140,33.8573,26.7716,Solve_Succeeded,wall_perf_counter
cold,141,34.4513,26.6590,Solve_Succeeded,wall_perf_counter
cold,142,33.6611,26.1915,Solve_Succeeded,wall_perf_counter
cold,143,33.9872,26.4994,Solve_Succeeded,wall_perf_counter
cold,144,32.2326,25.1824,Solve_Succeeded,wall_perf_counter
cold,145,33.9510,26.5433,Solve_Succeeded,wall_perf_counter
cold,146,32.7339,25.6782,Solve_Succeeded,wall_perf_counter
cold,147,33.8992,26.7635,Solve_Succeeded,wall_perf_counter
cold,148,33.8017,26.8771,Solve_Succeeded,wall_perf_counter
cold,149,32.7461,25.5458,Solve_Succeeded,wall_perf_counter
cold,150,34.1662,26.8077,Solve_Succeeded,wall_perf_counter
cold,151,33.9159,26.9650,Solve_Succeeded,wall_perf_counter
cold,152,34.7676,27.2224,Solve_Succeeded,wall_perf_counter
cold,153,34.7714,27.2383,Solve_Succeeded,wall_perf_counter
cold,154,34.5175,26.7634,Solve_Succeeded,wall_perf_counter
cold,155,35.1158,27.5307,Solve_Succeeded,wall_perf_counter
cold,156,35.5065,28.0467,Solve_Succeeded,wall_perf_counter
cold,157,35.4527,27.7215,Solve_Succeeded,wall_perf_counter
cold,158,34.5780,27.0745,Solve_Succeeded,wall_perf_counter
cold,159,34.2148,26.9046,Solve_Succeeded,wall_perf_counter
cold,160,34.9037,27.4891,Solve_Succeeded,wall_perf_counter
cold,161,34.3310,27.2723,Solve_Succeeded,wall_perf_counter
cold,162,32.1908,25.2594,Solve_Succeeded,wall_perf_counter
cold,163,31.6796,24.8182,Solve_Succeeded,wall_perf_counter
cold,164,31.7332,24.7978,Solve_Succeeded,wall_perf_counter
cold,165,33.6584,26.5225,Solve_Succeeded,wall_perf_counter
cold,166,33.3480,26.1435,Solve_Succeeded,wall_perf_counter
cold,167,33.5601,26.4517,Solve_Succeeded,wall_perf_counter
cold,168,35.2041,28.0921,Solve_Succeeded,wall_perf_counter
cold,169,34.2211,26.9073,Solve_Succeeded,wall_perf_counter
cold,170,34.1610,27.0978,Solve_Succeeded,wall_perf_counter
cold,171,34.0430,26.5121,Solve_Succeeded,wall_perf_counter
cold,172,35.1039,26.5152,Solve_Succeeded,wall_perf_counter
cold,173,33.5140,26.2236,Solve_Succeeded,wall_perf_counter
cold,174,34.6417,26.8993,Solve_Succeeded,wall_perf_counter
cold,175,34.7640,27.1867,Solve_Succeeded,wall_perf_counter
cold,176,34.1715,27.0866,Solve_Succeeded,wall_perf_counter
cold,177,32.8988,25.7416,Solve_Succeeded,wall_perf_counter
cold,178,33.8743,26.5930,Solve_Succeeded,wall_perf_counter
cold,179,33.3890,26.0940,Solve_Succeeded,wall_perf_counter
cold,180,33.3612,26.2215,Solve_Succeeded,wall_perf_counter
cold,181,34.5863,27.2657,Solve_Succeeded,wall_perf_counter
cold,182,35.9341,28.2202,Solve_Succeeded,wall_perf_counter
cold,183,35.5300,28.1277,Solve_Succeeded,wall_perf_counter
cold,184,36.1563,28.3966,Solve_Succeeded,wall_perf_counter
cold,185,36.2695,28.4001,Solve_Succeeded,wall_perf_counter
cold,186,35.5024,27.6732,Solve_Succeeded,wall_perf_counter
cold,187,35.4423,28.1766,Solve_Succeeded,wall_perf_counter
cold,188,36.7511,28.9094,Solve_Succeeded,wall_perf_counter
cold,189,35.7828,27.9928,Solve_Succeeded,wall_perf_counter
cold,190,35.1526,27.5287,Solve_Succeeded,wall_perf_counter
cold,191,35.0938,27.3682,Solve_Succeeded,wall_perf_counter
cold,192,33.5797,26.1840,Solve_Succeeded,wall_perf_counter
cold,193,33.4404,26.3885,Solve_Succeeded,wall_perf_counter
cold,194,34.0746,26.6443,Solve_Succeeded,wall_perf_counter
cold,195,34.4288,27.0105,Solve_Succeeded,wall_perf_counter
cold,196,33.8704,26.5234,Solve_Succeeded,wall_perf_counter
cold,197,31.9534,25.1073,Solve_Succeeded,wall_perf_counter
cold,198,31.7877,24.9528,Solve_Succeeded,wall_perf_counter
cold,199,31.8219,24.9104,Solve_Succeeded,wall_perf_counter
