mode,iter,wall_ms,ipopt_ms,solver_status,timing_source
cold,59,33.2561,25.8763,Solve_Succeeded,wall_perf_counter
cold,60,33.0435,25.7876,Solve_Succeeded,wall_perf_counter
cold,61,34.1274,26.6283,Solve_Succeeded,wall_perf_counter
cold,62,34.9217,27.2680,Solve_Succeeded,wall_perf_counter
cold,63,34.5573,27.1736,Solve_Succeeded,wall_perf_counter
cold,64,34.4585,26.9285,Solve_Succeeded,wall_perf_counter
cold,65,32.9014,25.6078,Solve_Succeeded,wall_perf_counter
cold,66,33.0920,25.7805,Solve_Succeeded,wall_perf_counter
cold,67,32.7914,25.7220,Solve_Succeeded,wall_perf_counter
cold,68,33.9483,26.6722,Solve_Succeeded,wall_perf_counter
cold,69,33.6859,26.3165,Solve_Succeeded,wall_perf_counter
cold,70,33.0017,25.8016,Solve_Succeeded,wall_perf_counter
cold,71,31.9214,24.8868,Solve_Succeeded,wall_perf_counter
cold,72,31.7874,24.7620,Solve_Succeeded,wall_perf_counter
cold,73,32.1564,25.2057,Solve_Succeeded,wall_perf_counter
cold,74,32.6059,25.4265,Solve_Succeeded,wall_perf_counter
cold,75,33.5622,26.4168,Solve_Succeeded,wall_perf_counter
cold,76,33.5937,26.2228,Solve_Succeeded,wall_perf_counter
cold,77,33.3865,26.1935,Solve_Succeeded,wall_perf_counter
cold,78,33.5580,26.0967,Solve_Succeeded,wall_perf_counter
cold,79,33.4151,26.1407,Solve_Succeeded,wall_perf_counter
cold,80,33.4115,25.9246,Solve_Succeeded,wall_perf_counter
cold,81,34.3045,26.7673,Solve_Succeeded,wall_perf_counter
cold,82,33.9635,26.2188,Solve_Succeeded,wall_perf_counter
cold,83,33.9506,26.2856,Solve_Succeeded,wall_perf_counter
cold,84,33.7604,26.1981,Solve_Succeeded,wall_perf_counter
cold,85,33.5311,25.9444,Solve_Succeeded,wall_perf_counter
cold,86,33.9361,26.3678,Solve_Succeeded,wall_perf_counter
cold,87,34.5677,26.7936,Solve_Succeeded,wall_perf_counter
cold,88,35.4023,27.8399,Solve_Succeeded,wall_perf_counter
cold,89,37.2608,29.4287,Solve_Succeeded,wall_perf_counter
cold,90,36.5899,28.4095,Solve_Succeeded,wall_perf_counter
cold,91,35.4196,27.8870,Solve_Succeeded,wall_perf_counter
cold,92,35.1810,27.5333,Solve_Succeeded,wall_perf_counter
cold,93,33.8394,26.3232,Solve_Succeeded,wall_perf_counter
cold,94,33.6922,26.5349,Solve_Succeeded,wall_perf_counter
cold,95,33.3426,26.0302,Solve_Succeeded,wall_perf_counter
cold,96,33.2165,26.0305,Solve_Succeeded,wall_perf_counter
cold,97,33.5685,26.1701,Solve_Succeeded,wall_perf_counter
cold,98,33.4324,26.3587,Solve_Succeeded,wall_perf_counter
cold,99,33.2955,26.0816,Solve_Succeeded,wall_perf_counter
cold,100,33.0829,25.9802,Solve_Succeeded,wall_perf_counter
cold,101,32.9991,25.9528,Solve_Succeeded,wall_perf_counter
cold,102,33.1906,26.1123,Solve_Succeeded,wall_perf_counter
cold,103,33.8686,26.7949,Solve_Succeeded,wall_perf_counter
cold,104,33.1448,26.0817,Solve_Succeeded,wall_perf_counter
cold,105,33.4620,26.3668,Solve_Succeeded,wall_perf_counter
cold,106,33.3335,26.3887,Solve_Succeeded,wall_perf_counter
cold,107,33.1005,26.0925,Solve_Succeeded,wall_perf_counter
cold,108,33.1786,26.2139,Solve_Succeeded,wall_perf_counter
cold,109,33.3070,26.2151,Solve_Succeeded,wall_perf_counter
cold,110,32.7726,25.7485,Solve_Succeeded,wall_perf_counter
cold,111,32.7891,25.8518,Solve_Succeeded,wall_perf_counter
cold,112,32.0341,24.9603,Solve_Succeeded,wall_perf_counter
cold,113,31.9347,24.8826,Solve_Succeeded,wall_perf_counter
cold,114,32.5698,25.4806,Solve_Succeeded,wall_perf_counter
cold,115,32.2776,25.3114,Solve_Succeeded,wall_perf_counter
cold,116,32.3787,25.5455,Solve_Succeeded,wall_perf_counter
cold,117,34.0635,26.8830,Solve_Succeeded,wall_perf_counter
cold,118,35.0708,27.6818,Solve_Succeeded,wall_perf_counter
cold,119,35.7144,28.4527,Solve_Succeeded,wall_perf_counter
cold,120,37.0099,29.0672,Solve_Succeeded,wall_perf_counter
cold,121,35.4814,27.4244,Solve_Succeeded,wall_perf_counter
cold,122,35.1686,27.6218,Solve_Succeeded,wall_perf_counter
cold,123,33.1498,26.1471,Solve_Succeeded,wall_perf_counter
cold,124,34.7511,27.2552,Solve_Succeeded,wall_perf_counter
cold,125,36.1076,28.1923,Solve_Succeeded,wall_perf_counter
cold,126,34.2672,26.6298,Solve_Succeeded,wall_perf_counter
cold,127,35.9502,28.0506,Solve_Succeeded,wall_perf_counter
cold,128,34.4487,26.8763,Solve_Succeeded,wall_perf_counter
cold,129,35.2147,27.8044,Solve_Succeeded,wall_perf_counter
cold,130,34.9947,27.3292,Solve_Succeeded,wall_perf_counter
cold,131,33.9088,26.3928,Solve_Succeeded,wall_perf_counter
cold,132,34.0563,26.6967,Solve_Succeeded,wall_perf_counter
cold,133,34.6265,27.2376,Solve_Succeeded,wall_perf_counter
cold,134,34.7627,27.3460,Solve_Succeeded,wall_perf_counter
cold,135,35.2962,27.5612,Solve_Succeeded,wall_perf_counter
cold,136,34.9545,27.3875,Solve_Succeeded,wall_perf_counter
cold,137,34.6582,27.2096,Solve_Succeeded,wall_perf_counter
cold,138,35.2933,27.7945,Solve_Succeeded,wall_perf_counter
cold,139,34.9780,27.4711,Solve_Succeeded,wall_perf_counter
cold,140,35.5119,27.6579,Solve_Succeeded,wall_perf_counter
cold,141,34.1773,26.6470,Solve_Succeeded,wall_perf_counter
cold,142,32.5954,25.4530,Solve_Succeeded,wall_perf_counter
cold,143,32.7050,25.6237,Solve_Succeeded,wall_perf_counter
cold,144,33.7619,26.3803,Solve_Succeeded,wall_perf_counter
cold,145,34.5325,27.2089,Solve_Succeeded,wall_perf_counter
cold,146,35.6475,27.9693,Solve_Succeeded,wall_perf_counter
cold,147,35.9771,27.8659,Solve_Succeeded,wall_perf_counter
cold,148,35.3000,27.5055,Solve_Succeeded,wall_perf_counter
cold,149,33.5127,26.2243,Solve_Succeeded,wall_perf_counter
cold,150,34.1452,26.6027,Solve_Succeeded,wall_perf_counter
cold,151,33.5302,26.4893,Solve_Succeeded,wall_perf_counter
cold,152,33.4633,26.1657,Solve_Succeeded,wall_perf_counter
cold,153,34.5046,26.7012,Solve_Succeeded,wall_perf_counter
cold,154,34.2338,26.6880,Solve_Succeeded,wall_perf_counter
cold,155,32.5875,25.4160,Solve_Succeeded,wall_perf_counter
cold,156,32.3589,25.2972,Solve_Succeeded,wall_perf_counter
cold,157,32.3117,25.2738,Solve_Succeeded,wall_perf_counter
cold,158,32.3611,25.4922,Solve_Succeeded,wall_perf_counter
cold,159,33.7190,26.6641,Solve_Succeeded,wall_perf_counter
cold,160,32.5934,25.6029,Solve_Succeeded,wall_perf_counter
cold,161,33.8501,26.3137,Solve_Succeeded,wall_perf_counter
cold,162,33.4756,25.7260,Solve_Succeeded,wall_perf_counter
cold,163,33.0048,25.5735,Solve_Succeeded,wall_perf_counter
cold,164,33.4873,25.9377,Solve_Succeeded,wall_perf_counter
cold,165,33.2661,26.0983,Solve_Succeeded,wall_perf_counter
cold,166,33.3327,26.1464,Solve_Succeeded,wall_perf_counter
cold,167,33.3428,26.0802,Solve_Succeeded,wall_perf_counter
cold,168,33.0736,26.0193,Solve_Succeeded,wall_perf_counter
cold,169,34.0317,26.7837,Solve_Succeeded,wall_perf_counter
cold,170,33.0552,26.0223,Solve_Succeeded,wall_perf_counter
cold,171,33.9829,26.8055,Solve_Succeeded,wall_perf_counter
cold,172,34.1512,26.1676,Solve_Succeeded,wall_perf_counter
cold,173,33.1906,26.1526,Solve_Succeeded,wall_perf_counter
cold,174,33.0702,26.1304,Solve_Succeeded,wall_perf_counter
cold,175,33.7707,26.6987,Solve_Succeeded,wall_perf_counter
cold,176,33.7407,26.7082,Solve_Succeeded,wall_perf_counter
cold,177,33.5213,26.2946,Solve_Succeeded,wall_perf_counter
cold,178,33.0654,25.8091,Solve_Succeeded,wall_perf_counter
cold,179,34.4177,26.9878,Solve_Succeeded,wall_perf_counter
cold,180,33.9800,26.5577,Solve_Succeeded,wall_perf_counter
cold,181,33.7818,26.5063,Solve_Succeeded,wall_perf_counter
cold,182,33.8737,26.4987,Solve_Succeeded,wall_perf_counter
cold,183,32.8018,25.5751,Solve_Succeeded,wall_perf_counter
cold,184,33.1537,26.0864,Solve_Succeeded,wall_perf_counter
cold,185,33.2744,25.8049,Solve_Succeeded,wall_perf_counter
cold,186,31.7243,24.6422,Solve_Succeeded,wall_perf_counter
cold,187,33.7059,26.4505,Solve_Succeeded,wall_perf_counter
cold,188,32.1192,24.8812,Solve_Succeeded,wall_perf_counter
cold,189,32.0570,25.0911,Solve_Succeeded,wall_perf_counter
cold,190,32.7661,25.5106,Solve_Succeeded,wall_perf_counter
cold,191,32.2217,25.1255,Solve_Succeeded,wall_perf_counter
cold,192,33.3475,26.2960,Solve_Succeeded,wall_perf_counter
cold,193,31.4608,24.5694,Solve_Succeeded,wall_perf_counter
cold,194,30.7167,23.8160,Solve_Succeeded,wall_perf_counter
cold,195,32.1021,25.1202,Solve_Succeeded,wall_perf_counter
cold,196,32.0449,25.0452,Solve_Succeeded,wall_perf_counter
cold,197,31.9019,25.0007,Solve_Succeeded,wall_perf_counter
cold,198,31.9315,24.9678,Solve_Succeeded,wall_perf_counter
cold,199,32.9125,25.7221,Solve_Succeeded,wall_perf_counter
