route_progress_m,cross_track_m,estimated_x_m,estimated_y_m
29.178439060224452,0.0032613913651132315,29.178439060224452,0.0
29.289570258051427,0.0032765998699307124,29.289570258051427,0.0
29.401072442606736,0.0032918595320590356,29.401072442606736,0.0
29.511730975530742,0.0033070028828234696,29.511730975530742,0.0
29.622788706752264,0.0033222043133423777,29.622788706752264,0.0
29.73367480905338,0.0033373808830687865,29.73367480905338,0.0
29.84466493206512,0.003352570595068943,29.84466493206512,0.0
29.955812713787587,0.0033677820171662855,29.955812713787587,0.0
30.066841156737915,0.0033829765632657173,30.066841156737915,0.0
30.177933182827953,0.003398179578575011,30.177933182827953,0.0
30.28898114818287,0.0034133762740594696,30.28898114818287,0.0
30.39986337990416,0.003428549915375571,30.39986337990416,0.0
30.510937202662387,0.0034437497793410915,30.510937202662387,0.0
30.62198152084326,0.003458945393744723,30.62198152084326,0.0
30.733038472651643,0.003474142579032339,30.733038472651643,0.0
30.8438883328349,0.0034893110926745422,30.8438883328349,0.0
30.955038682977076,0.0035045208795189972,30.955038682977076,0.0
31.066011097740414,0.003519706060409441,31.066011097740414,0.0
31.177138453096916,0.0035349124893963827,31.177138453096916,0.0
31.288255134409614,0.003550117410704769,31.288255134409614,0.0
31.399187515919863,0.00356529691969363,31.399187515919863,0.0
31.510275657469812,0.0035804978722495232,31.510275657469812,0.0
31.621261413572118,0.003595684738434157,31.621261413572118,0.0
31.732523218738855,0.003610909611398441,31.732523218738855,0.0
31.843358848826718,0.0036260790897967993,31.843358848826718,0.0
31.95462210047324,0.0036413061745234503,31.95462210047324,0.0
32.06540703957672,0.003656466558064935,32.06540703957672,0.0
32.1766176767324,0.0036716850335920103,32.1766176767324,0.0
32.28745703530309,0.00368685204009827,32.28745703530309,0.0
32.39867035003653,0.0037020702890144096,32.39867035003653,0.0
32.50979272482976,0.003717275802287043,32.50979272482976,0.0
32.62028882480815,0.0037323949208079663,32.62028882480815,0.0
32.7317641476288,0.0037476486903112597,32.7317641476288,0.0
32.84269848658838,0.0037628278092261833,32.84269848658838,0.0
32.95378366491372,0.003778027429471428,32.95378366491372,0.0
33.0647828160201,0.0037932151963483837,33.0647828160201,0.0
33.17581928143108,0.0038084079944528605,33.17581928143108,0.0
33.28691476591025,0.003823608816908869,33.28691476591025,0.0
33.39794551250898,0.0038388006619935557,33.39794551250898,0.0
33.50899392476511,0.0038539948844410416,33.50899392476511,0.0
33.61993681310102,0.0038691745851010743,33.61993681310102,0.0
33.730953014575086,0.0038843643614518133,33.730953014575086,0.0
33.841965442203,0.0038995536456370547,33.841965442203,0.0
33.952991821948714,0.00391474486831773,33.952991821948714,0.0
34.06369430256573,0.003929891570835695,34.06369430256573,0.0
34.17523222878299,0.003945153253434995,34.17523222878299,0.0
34.28626986775983,0.003960349794817989,34.28626986775983,0.0
34.39712796242209,0.0039755202540952845,34.39712796242209,0.0
34.50822171153941,0.003990722246651345,34.50822171153941,0.0
34.619328219803215,0.004005925431308681,34.619328219803215,0.0
34.73043289201541,0.004021127999113035,34.73043289201541,0.0
34.84118329129184,0.0040362815785217245,34.84118329129184,0.0
34.952310487369616,0.004051486797936795,34.952310487369616,0.0
35.063506538467834,0.004066701301243402,35.063506538467834,0.0
35.17435252447879,0.004081867490510117,35.17435252447879,0.0
35.28545337116363,0.004097068572005051,35.28545337116363,0.0
35.39650965304264,0.004112263370780231,35.39650965304264,0.0
