mode,iter,wall_ms,ipopt_ms,solver_status,timing_source
warm,152,31.9769,24.8577,Solve_Succeeded,wall_perf_counter
warm,153,32.1452,24.9087,Solve_Succeeded,wall_perf_counter
warm,154,34.0507,26.6342,Solve_Succeeded,wall_perf_counter
warm,155,32.3568,25.1719,Solve_Succeeded,wall_perf_counter
warm,156,33.6165,26.3818,Solve_Succeeded,wall_perf_counter
warm,157,32.5715,25.3368,Solve_Succeeded,wall_perf_counter
warm,158,32.2341,25.0243,Solve_Succeeded,wall_perf_counter
warm,159,32.0688,24.8647,Solve_Succeeded,wall_perf_counter
warm,160,32.3164,25.0045,Solve_Succeeded,wall_perf_counter
warm,161,32.0922,24.7958,Solve_Succeeded,wall_perf_counter
warm,162,32.2940,25.0097,Solve_Succeeded,wall_perf_counter
warm,163,32.2666,24.9411,Solve_Succeeded,wall_perf_counter
warm,164,32.2053,24.9389,Solve_Succeeded,wall_perf_counter
warm,165,32.4275,25.1514,Solve_Succeeded,wall_perf_counter
warm,166,33.3893,26.0328,Solve_Succeeded,wall_perf_counter
warm,167,32.4826,25.3212,Solve_Succeeded,wall_perf_counter
warm,168,33.6256,25.9685,Solve_Succeeded,wall_perf_counter
warm,169,32.3689,25.1237,Solve_Succeeded,wall_perf_counter
warm,170,32.3580,25.1313,Solve_Succeeded,wall_perf_counter
warm,171,32.8910,25.6824,Solve_Succeeded,wall_perf_counter
warm,172,32.9328,25.6256,Solve_Succeeded,wall_perf_counter
warm,173,32.6128,25.3732,Solve_Succeeded,wall_perf_counter
warm,174,33.8920,26.5895,Solve_Succeeded,wall_perf_counter
warm,175,33.1067,25.7231,Solve_Succeeded,wall_perf_counter
warm,176,33.2371,25.8296,Solve_Succeeded,wall_perf_counter
warm,177,32.4892,25.3201,Solve_Succeeded,wall_perf_counter
warm,178,32.4383,25.2938,Solve_Succeeded,wall_perf_counter
warm,179,32.3544,25.2348,Solve_Succeeded,wall_perf_counter
warm,180,32.2196,25.1528,Solve_Succeeded,wall_perf_counter
warm,181,32.2879,25.2197,Solve_Succeeded,wall_perf_counter
warm,182,32.8156,25.8031,Solve_Succeeded,wall_perf_counter
warm,183,32.5647,25.4420,Solve_Succeeded,wall_perf_counter
warm,184,32.2484,25.0947,Solve_Succeeded,wall_perf_counter
warm,185,33.4713,26.1408,Solve_Succeeded,wall_perf_counter
warm,186,33.0903,25.5851,Solve_Succeeded,wall_perf_counter
warm,187,32.8319,25.5150,Solve_Succeeded,wall_perf_counter
warm,188,32.4839,25.2054,Solve_Succeeded,wall_perf_counter
warm,189,32.3152,24.9400,Solve_Succeeded,wall_perf_counter
warm,190,32.6744,25.1749,Solve_Succeeded,wall_perf_counter
warm,191,32.6533,25.2135,Solve_Succeeded,wall_perf_counter
warm,192,32.7083,25.2840,Solve_Succeeded,wall_perf_counter
warm,193,32.6692,25.2745,Solve_Succeeded,wall_perf_counter
warm,194,32.9011,25.3797,Solve_Succeeded,wall_perf_counter
warm,195,33.1519,25.4912,Solve_Succeeded,wall_perf_counter
warm,196,33.4789,25.8936,Solve_Succeeded,wall_perf_counter
warm,197,33.4564,25.7449,Solve_Succeeded,wall_perf_counter
warm,198,33.6755,26.0299,Solve_Succeeded,wall_perf_counter
warm,199,32.8497,25.3713,Solve_Succeeded,wall_perf_counter
